POLYGON_ID	STATE_CODE	STATE_NAME	GEOMETRY
66	LA	Louisiana	POLYGON ((-94.03893128396837 33.0234223582202, -93.23254328321735 33.01937535821644, -92.06344128212855 33.01015135820784, -91.16224128128924 33.01316235821065, -91.20927028133303 32.93597835813876, -91.14225928127063 32.84134235805063, -91.15645028128384 32.76281135797749, -91.05913528119321 32.72365035794102, -91.13966528126821 32.66330835788482, -91.11779228124784 32.49870935773153, -91.00931528114681 32.39722735763701, -90.97176328111185 32.30384735755004, -91.1573752812847 32.20601435745893, -91.15665028128403 32.14493535740205, -91.07392228120699 32.09414835735475, -91.07248828120565 32.02121335728683, -91.16314328129008 31.98844835725631, -91.20154228132584 31.91444935718739, -91.33484628144998 31.84347835712129, -91.42357828153263 31.56274635685984, -91.50295728160656 31.53488035683389, -91.50790028161116 31.45308335675771, -91.56773128166688 31.42140635672821, -91.55691928165682 31.27046935658764, -91.63699828173139 31.24110435656029, -91.56497528166432 31.08213535641224, -91.63229728172701 31.00136535633701, -90.5602552807286 31.00170635633733, -89.7327172799579 31.00744535634268, -89.77480027999708 30.83053235617791, -89.82468928004354 30.78972435613991, -89.84178528005947 30.67951935603727, -89.79084828001203 30.55394335592032, -89.67546227990457 30.44535235581919, -89.62166127985447 30.25696435564374, -89.57388427980996 30.19493535558597, -89.72856027995402 30.181013355573, -89.75921727998257 30.23109335561964, -89.94353628015423 30.26985335565574, -90.07556128027719 30.36897835574806, -90.2397512804301 30.38095135575921, -90.4245302806022 30.18587735557753, -90.39556728057522 30.09208035549018, -90.11154628031071 30.04161035544317, -89.99054828019801 30.0536643554544, -89.89122628010551 30.15609135554979, -89.79826528001894 30.10537135550256, -89.74008827996475 30.15892835555243, -89.64939427988028 30.12242635551844, -89.7168402799431 30.05522635545585, -89.84896328006616 30.01068535541437, -89.82084828003997 29.95129035535906, -89.71501627994141 29.96940335537592, -89.71220227993878 29.89752735530898, -89.58586327982113 29.89815735530957, -89.57437827981043 30.00896035541276, -89.45362327969797 29.98573335539113, -89.40220227965007 29.84594535526095, -89.48223827972461 29.83094835524698, -89.59287727982765 29.71086435513514, -89.69532827992308 29.69407935511951, -89.77177827999427 29.61024635504143, -89.54462927978273 29.47168535491239, -89.53707627977569 29.40145335484698, -89.38452227963362 29.39793835484371, -89.3370582795894 29.34089335479058, -89.19340027945562 29.34904735479817, -89.1299372793965 29.29088735474401, -89.05775327932928 29.08527835455252, -89.25749627951531 29.05946335452848, -89.39489227964327 28.9396553544169, -89.3397342795919 29.10449535457042, -89.49319727973482 29.23499535469195, -89.61959227985254 29.27957535473347, -89.61071827984426 29.33175835478207, -89.75370627997744 29.37428835482168, -89.81752728003687 29.47762535491792, -89.96673828017583 29.47267835491331, -90.11308128031213 29.55384835498891, -90.17413328036899 29.49594135493498, -90.03608428024042 29.44715735488954, -90.02994228023471 29.3742083548216, -90.11163928031078 29.32172535477273, -90.07780228027927 29.17644235463742, -90.22776228041894 29.098674354565, -90.28409928047141 29.24553435470177, -90.34764628053058 29.31295135476456, -90.45051628062639 29.35244235480133, -90.47647228065057 29.30394135475616, -90.58313328074991 29.26092835471611, -90.67679428083713 29.14027735460374, -90.83937928098855 29.18234035464291, -90.93652728107902 29.34351735479302, -91.07838528121114 29.36001835480839, -91.21373528133719 29.40592335485114, -91.26272528138283 29.48958735492906, -91.43302528154142 29.55258235498773, -91.54786528164838 29.53168635496827, -91.54849028164897 29.64212935507113, -91.64354728173748 29.64396435507284, -91.61576828171162 29.76913835518941, -91.86325628194211 29.72583935514909, -91.82750328190882 29.83904135525452, -91.97332728204462 29.8060573552238, -92.1371512821972 29.73074135515365, -92.05975728212512 29.60701435503842, -92.29737428234641 29.54157135497747, -92.60742528263518 29.5886263550213, -93.23365728321839 29.7889933552079, -93.72199128367319 29.75879335517978, -93.80182028374753 29.72586535514911, -93.89990228383888 29.80998135522745, -93.79145428373788 29.8505203552652, -93.76036728370893 30.00617635541017, -93.69708728364999 30.11813935551444, -93.69937728365213 30.29759335568157, -93.75934728370798 30.34107735572207, -93.70563228365796 30.52306035589156, -93.73547928368575 30.54571935591266, -93.61862928357692 30.74598935609918, -93.55085528351381 30.82854235617606, -93.52579128349046 30.93601435627615, -93.55076428351373 31.19111635651373, -93.68176628363572 31.31286335662712, -93.66125128361662 31.37257735668273, -93.74772728369716 31.5378963568367, -93.8328052837764 31.59036035688556, -93.79245228373881 31.71156835699844, -93.89944928383846 31.89462335716893, -94.03525528396494 31.99467935726211, -94.03893128396837 33.0234223582202))
67	LA	Louisiana	POLYGON ((-92.0163672820847 29.59647835502861, -91.90254928197871 29.65093135507932, -91.76984728185512 29.57861535501198, -91.75811328184419 29.49451335493365, -91.84908928192891 29.48708335492673, -92.0163672820847 29.59647835502861))
68	LA	Louisiana	POLYGON ((-91.34131928145602 29.34191135479153, -91.22655328134913 29.3813993548283, -91.12830728125763 29.22699935468451, -91.27616228139533 29.25402835470968, -91.34131928145602 29.34191135479153))
69	LA	Louisiana	POLYGON ((-90.9345742810772 29.2590943547144, -91.05555728118988 29.1909153546509, -91.1275132812569 29.29351435474645, -91.007369281145 29.29754435475021, -90.9345742810772 29.2590943547144))
70	FL	Florida	POLYGON ((-87.4188162778029 30.48170035585304, -87.44535327782762 30.53138935589931, -87.39864527778411 30.66801535602656, -87.52660327790329 30.74849135610151, -87.62571127799559 30.8769023562211, -87.59858027797031 31.00263035633819, -87.16311727756477 31.00315735633868, -86.38391927683908 30.99153835632786, -85.48659727600338 31.00099835633667, -85.00160727555171 31.00125335633691, -84.93777627549225 30.89495735623791, -84.91534327547136 30.75408935610672, -84.86300327542261 30.71266435606814, -84.2816632748812 30.69041935604742, -83.1324402738109 30.62134135598309, -82.22103927296209 30.56707635593255, -82.20556527294768 30.42385335579916, -82.16463927290957 30.3612913557409, -82.05276727280538 30.36379435574323, -82.00580127276164 30.5709903559362, -82.04491127279806 30.65091035601063, -82.03188127278592 30.75753235610993, -81.9438052727039 30.82424935617206, -81.77670827254828 30.7615843561137, -81.5285952723172 30.72145235607633, -81.51811727230745 30.55621235592243, -81.45752827225103 30.45476435582795, -81.43276727222796 30.24678135563426, -81.30275827210689 29.91305235532344, -81.31649027211967 29.82924035524539, -81.24378427205195 29.73794335516036, -81.23376627204263 29.66902435509618, -81.10988027192725 29.43023935487379, -81.0970542719153 29.35179935480074, -80.7856622716253 28.78519435427305, -80.85070527168587 28.78570035427352, -80.74719027158946 28.39899235391336, -80.49224427135204 27.87017835342087, -80.40137727126741 27.70358535326572, -80.35737827122642 27.55566235312795, -80.22127327109966 27.20284235279937, -80.14796727103139 27.10906935271203, -80.050911270941 26.79719735242158, -80.08469527097248 26.32637735198309, -80.12778127101259 25.97753635165821, -80.19309927107342 25.76003235145564, -80.30145627117435 25.61375135131941, -80.32999127120093 25.49001535120417, -80.30197527117483 25.40120035112145, -80.41681627128178 25.24990235098055, -80.4208072712855 25.19221935092682, -80.55187627140757 25.21231835094554, -80.69382527153977 25.15229935088965, -80.85680127169155 25.18563135092069, -80.97587727180245 25.13050135086935, -81.11901627193575 25.13418835087278, -81.18378427199608 25.26887935099822, -81.14056927195583 25.32076535104654, -81.01156027183568 25.21442935094751, -80.915274271746 25.24672535097759, -80.97428127180096 25.32246035104812, -81.14332327195839 25.39682735111738, -81.25837527206555 25.68110035138213, -81.19994727201113 25.71042235140944, -81.25620727206352 25.80310235149575, -81.5307422723192 25.91465835159965, -81.71829327249388 25.92358135160796, -81.70569527248215 26.00017235167929, -81.79471727256505 26.11116235178266, -81.81385827258288 26.28446735194406, -81.86421227262977 26.4395543520885, -82.02147327277623 26.52468035216778, -82.08366027283415 26.71579035234576, -82.05176727280445 26.86670935248631, -82.09787227284738 26.92178535253761, -82.1764952729206 26.91369335253007, -82.1538282728995 26.79012835241499, -82.28984027302617 26.84988635247065, -82.39817127312706 26.99851535260907, -82.56556227328295 27.38668135297058, -82.68592527339506 27.47384435305175, -82.57557127329228 27.51232435308759, -82.5525002732708 27.64401435321024, -82.40437927313285 27.79162835334771, -82.39881727312766 27.90621935345443, -82.53899527325821 27.93572835348192, -82.64556527335746 28.02884735356864, -82.7254852734319 27.94056235348642, -82.62365327333706 27.84852735340071, -82.64461927335658 27.71572535327702, -82.72816327343439 27.71777335327893, -82.84428527354254 27.85064135340267, -82.77914427348188 28.17302735370292, -82.67347627338346 28.42851035394086, -82.63607527334862 28.69274935418695, -82.68138027339082 28.80838235429464, -82.63661927334914 28.88470835436572, -82.75532227345968 29.00866035448116, -82.8021572735033 29.15513235461757, -83.03674727372179 29.17938735464016, -83.07392827375641 29.26565235472051, -83.14220627381999 29.29965135475217, -83.23432827390579 29.43393735487723, -83.38003127404149 29.51987435495727, -83.40497427406471 29.66960235509671, -83.55044827420021 29.73732335515978, -83.65418227429682 29.9109613553215, -83.97173827459255 30.07748335547658, -84.23307127483595 30.10811135550511, -84.35392527494849 30.06962435546926, -84.34691127494197 29.91016835532076, -84.46453827505151 29.92962735533888, -84.85803027541799 29.74686035516866, -84.92851327548362 29.77797235519764, -84.98828327553929 29.71992135514358, -85.30658927583573 29.70171035512662, -85.30052427583009 29.80979635522728, -85.38479227590857 29.92380135533345, -85.62849727613553 30.09259135549065, -85.72639327622672 30.12884235552441, -85.98701327646943 30.27443035566, -86.38745927684238 30.38765935576546, -86.12293427659601 30.42646135580159, -86.21960827668605 30.48785435585877, -86.38787927684277 30.46216735583485, -86.45263927690309 30.50123735587123, -86.61023627704985 30.42365135579897, -86.79034727721759 30.41796335579368, -87.19338227759295 30.35522135573525, -86.93251127734999 30.46356535583615, -87.01440027742626 30.51443435588352, -87.06927227747737 30.45056435582404, -87.16010227756196 30.46503335583752, -87.27389727766794 30.35738435573726, -87.4240802778078 30.32367135570586, -87.4188162778029 30.48170035585304))
71	FL	Florida	POLYGON ((-80.72589927156963 28.78436635427227, -80.59912927145157 28.60392235410422, -80.69188127153795 28.58835035408972, -80.78044527162044 28.61896035411823, -80.72589927156963 28.78436635427227))
72	FL	Florida	POLYGON ((-80.24945327112592 25.35493735107837, -80.35566527122482 25.15823335089517, -80.36160127123036 25.29649935102394, -80.24945327112592 25.35493735107837))
73	MI	Michigan	POLYGON ((-88.49752727880752 48.17379537233009, -88.62532727892655 48.03316737219912, -88.9015472791838 47.9602483721312, -89.02862227930216 47.85065537202914, -89.13988527940578 47.82407637200438, -89.20178727946342 47.88385737206006, -89.15609927942087 47.93922837211163, -88.49752727880752 48.17379537233009))
74	MI	Michigan	POLYGON ((-88.50068127881046 47.29018037150716, -88.43790127875199 47.35589637156836, -88.21139227854104 47.44783537165398, -87.78812027814685 47.47079337167536, -87.73751027809971 47.39302437160293, -87.91704227826691 47.35800737157032, -88.22227927855118 47.20075237142387, -88.41284327872866 46.98809437122581, -88.47066427878251 47.11147237134072, -88.59426227889762 47.13476537136241, -88.5956322788989 47.24359337146377, -88.50068127881046 47.29018037150716))
75	MI	Michigan	POLYGON ((-87.67281427803945 45.14067236950527, -87.73620027809849 45.19907236955966, -87.64536227801389 45.34816936969852, -87.86209627821575 45.370165369719, -87.86026727821404 45.44509836978879, -87.78938527814802 45.49906736983905, -87.80155327815935 45.71139137003679, -87.99007027833493 45.7950463701147, -88.18019427851199 45.95351637026229, -88.49408327880433 46.01296037031766, -88.80439727909332 46.02680437033055, -89.09980627936845 46.14564237044122, -90.1116592803108 46.34042937062263, -90.21152628040382 46.50629537077711, -90.40820028058698 46.56861037083515, -90.01886428022439 46.6786333709376, -89.79124428001239 46.82471337107366, -89.38671827963566 46.8502083710974, -89.21459227947536 46.92337837116554, -89.12518727939208 46.99660637123374, -88.99487527927072 46.9971033712342, -88.88483227916824 47.10455437133427, -88.62950027893044 47.22581237144721, -88.61810427891983 47.13111437135902, -88.51121527882027 47.1065063713361, -88.51299527882193 47.03258937126726, -88.44116427875504 46.99073437122827, -88.47652327878797 46.855151371102, -88.44661727876012 46.79939637105008, -88.18918827852036 46.90095837114467, -87.90065427825165 46.90976137115287, -87.66376627803103 46.83685137108496, -87.37153927775887 46.50799137077868, -87.11067927751593 46.50147337077262, -87.00640227741882 46.53629337080504, -86.87138227729307 46.44435937071943, -86.75949527718886 46.48663137075879, -86.63822027707592 46.42226337069884, -86.46239227691217 46.56108537082814, -86.14810927661947 46.67305337093241, -86.09673927657163 46.65526837091585, -85.85753627634885 46.69481537095268, -85.50385027601945 46.67417437093346, -85.2300942757645 46.7567853710104, -84.95475927550807 46.77095137102359, -85.02697127557532 46.69433937095224, -85.01663927556569 46.47644437074931, -84.93132027548624 46.48784337075992, -84.80365327536734 46.44405437071914, -84.62981527520545 46.48294337075536, -84.57266727515221 46.40792637068549, -84.41596727500628 46.48065837075323, -84.31161427490909 46.48866937076069, -84.18164627478805 46.24872037053722, -84.06198127467661 46.09447037039357, -83.90646027453177 45.96023937026855, -84.35448527494903 45.99919037030483, -84.50163527508606 45.97834237028541, -84.68902227526058 46.03591837033903, -84.73173227530036 45.85567937017117, -84.85110027541153 45.89063637020373, -85.0616292756076 46.02475137032863, -85.37824327590246 46.10004737039876, -85.50954627602475 46.10191137040049, -85.65538127616057 45.97287037028032, -85.859844276351 45.96946937027715, -85.91710427640432 45.91819237022939, -86.06789127654476 45.96421037027226, -86.25931927672303 45.94692937025616, -86.34379527680171 45.83439637015135, -86.57612427701808 45.71017437003566, -86.5847352770261 45.81387937013224, -86.7614692771907 45.82606737014359, -86.90162427732123 45.71477837003995, -87.12375927752811 45.69624637002269, -87.26070727765566 45.55480236989096, -87.33222727772225 45.42394236976909, -87.58386427795662 45.16273336952582, -87.67281427803945 45.14067236950527))
76	MI	Michigan	POLYGON ((-83.85468027448354 46.01403137031865, -83.67359227431489 46.03619237033929, -83.58949827423658 46.08851837038802, -83.51615927416827 45.9257143702364, -83.62970527427402 45.95359637026236, -83.80488127443717 45.93676437024669, -83.85468027448354 46.01403137031865))
77	MI	Michigan	POLYGON ((-86.83482927725902 41.7655043663619, -86.6175922770567 41.90744836649409, -86.4988332769461 42.12644636669806, -86.3742782768301 42.24942136681258, -86.28498027674694 42.42232436697361, -86.21785427668442 42.7748253673019, -86.27383727673656 43.12104536762435, -86.46320127691291 43.47516636795415, -86.54130127698565 43.66318736812926, -86.42881427688089 43.82012336827542, -86.45954827690952 43.95018436839654, -86.51860227696452 44.05361936849288, -86.38642327684141 44.18320436861356, -86.2719542767348 44.35122836877005, -86.23803827670322 44.52227336892934, -86.25862727672239 44.70073136909554, -86.10848427658256 44.73444236912694, -86.06745427654435 44.89825736927951, -85.79575627629131 44.9859743693612, -85.61021527611851 45.19652736955729, -85.56551427607688 45.18056036954242, -85.65300627615837 44.95836236933548, -85.63803927614443 44.77843536916791, -85.52608127604016 44.76316236915369, -85.45135127597055 44.86054036924438, -85.38486927590864 45.01060336938414, -85.39024427591365 45.21159336957132, -85.3054752758347 45.32038336967264, -84.92167427547726 45.40989936975601, -85.0818152756264 45.464650369807, -85.12044727566237 45.56977936990491, -84.98341227553476 45.68371337001102, -84.97203827552416 45.73774537006133, -84.72418627529333 45.78030437010098, -84.46527527505221 45.653637369983, -84.32145827491826 45.66560736999416, -84.20556027481032 45.63090536996184, -84.10590727471751 45.49874936983876, -83.92289227454707 45.49177336983226, -83.78280927441661 45.40944936975559, -83.71231827435096 45.41239436975833, -83.39401927405451 45.27290736962843, -83.39869527405887 45.21364136957322, -83.31270727397879 45.0986203694661, -83.44444127410148 45.05277336942341, -83.42935527408743 44.92629736930562, -83.31972427398533 44.86064636924448, -83.28081227394908 44.70318336909783, -83.35696327402 44.33513336875505, -83.52915027418037 44.26127436868627, -83.59840427424487 44.07049336850859, -83.70480227434396 43.99716536844029, -83.87361527450118 43.96284236840833, -83.91837627454287 43.91699736836564, -83.93812127456125 43.69828336816194, -83.6991642743387 43.59964236807008, -83.36716327402951 43.84445236829807, -83.32602627399119 43.94045936838749, -82.94015427363182 44.06995936850809, -82.80597827350687 44.0335643684742, -82.72790227343415 43.97250636841733, -82.61848727333225 43.78786636824538, -82.50382027322546 43.17225336767204, -82.41983627314724 42.97246536748597, -82.47195227319578 42.89868236741725, -82.47323827319697 42.76289636729079, -82.51817927323883 42.6340523671708, -82.64587727335776 42.63172836716863, -82.72980627343593 42.68122636721473, -82.88813827358338 42.495756367042, -82.92938927362179 42.3630403669184, -83.10758827378776 42.29270536685289, -83.19387327386812 42.11574936668809, -83.19006627386457 42.03397936661194, -83.4826912741371 41.72513036632429, -83.76395427439904 41.71704236631676, -84.79037727535497 41.69749436629856, -84.78847827535321 41.76095936635767, -85.65945927616437 41.76262736635922, -86.83482927725902 41.7655043663619))
